Tick: 0 | WRITE to 0x91 with value 0x7
Tick: 26534 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26534 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26534 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26534 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26546 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26547 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26547 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26547 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26547 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26559 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26572 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26584 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26585 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26597 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26610 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26622 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26622 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26622 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26622 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26623 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26635 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26636 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26648 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26661 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26673 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26674 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26686 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26699 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26712 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26724 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26725 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26737 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26750 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26762 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26762 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26762 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26762 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26763 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26775 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26788 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26801 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 1 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 2 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 3 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 0 | Port 91h: 0x87
Tick: 26813 | Checking Chan: 1 | Port 91h: 0x87
